party,member,chamber,state,ticker,type,transaction_date,filing_date,amount,lag_days
D,Greg Stanton,House,AZ,PH,S,2023-10-24,2023-11-09,8000.5,16
D,Greg Stanton,House,AZ,PH,P,2023-09-26,2023-11-09,8000.5,44
D,Greg Stanton,House,AZ,PEP,P,2023-09-26,2023-11-09,8000.5,44
D,Greg Stanton,House,AZ,PFE,S,2023-10-24,2023-11-09,8000.5,16
D,Greg Stanton,House,AZ,PM,P,2023-09-26,2023-11-09,8000.5,44
D,Greg Stanton,House,AZ,PM,S,2023-10-24,2023-11-09,8000.5,16
D,Greg Stanton,House,AZ,PG,S,2023-10-24,2023-11-09,8000.5,16
D,Greg Stanton,House,AZ,PGR,P,2023-09-26,2023-11-09,8000.5,44
D,Greg Stanton,House,AZ,PLD,S,2023-10-24,2023-11-09,8000.5,16
D,Greg Stanton,House,AZ,QCOM,P,2023-09-26,2023-11-09,8000.5,44
D,Greg Stanton,House,AZ,QCOM,S,2023-10-24,2023-11-09,8000.5,16
D,Greg Stanton,House,AZ,SPGI,P,2023-09-26,2023-11-09,8000.5,44
D,Greg Stanton,House,AZ,CRM,S,2023-10-24,2023-11-09,8000.5,16
D,Greg Stanton,House,AZ,CRM,P,2023-09-26,2023-11-09,8000.5,44
D,Greg Stanton,House,AZ,NOW,S,2023-10-24,2023-11-09,8000.5,16
D,Greg Stanton,House,AZ,SBUX,P,2023-09-26,2023-11-09,8000.5,44
D,Greg Stanton,House,AZ,SYK,S,2023-10-24,2023-11-09,8000.5,16
D,Greg Stanton,House,AZ,TDY,P,2023-09-26,2023-11-09,8000.5,44
D,Greg Stanton,House,AZ,TSLA,S,2023-10-24,2023-11-09,8000.5,16
D,Greg Stanton,House,AZ,TXN,P,2023-09-26,2023-11-09,8000.5,44
D,Greg Stanton,House,AZ,TXN,S,2023-10-24,2023-11-09,8000.5,16
D,Greg Stanton,House,AZ,TMO,S,2023-10-24,2023-11-09,8000.5,16
D,Greg Stanton,House,AZ,TMO,P,2023-09-26,2023-11-09,8000.5,44
D,Greg Stanton,House,AZ,TJX,P,2023-09-26,2023-11-09,8000.5,44
D,Greg Stanton,House,AZ,TMUS,S,2023-10-24,2023-11-09,8000.5,16
D,Greg Stanton,House,AZ,UNP,P,2023-09-26,2023-11-09,8000.5,44
D,Greg Stanton,House,AZ,UPS,S,2023-10-24,2023-11-09,8000.5,16
D,Greg Stanton,House,AZ,UNH,P,2023-09-26,2023-11-09,8000.5,44
D,Greg Stanton,House,AZ,UNH,S,2023-10-24,2023-11-09,8000.5,16
D,Greg Stanton,House,AZ,VZ,P,2023-09-26,2023-11-09,8000.5,44
D,Greg Stanton,House,AZ,VZ,S,2023-10-24,2023-11-09,8000.5,16
D,Greg Stanton,House,AZ,VRTX,S,2023-10-24,2023-11-09,8000.5,16
D,Greg Stanton,House,AZ,VRTX,P,2023-09-26,2023-11-09,8000.5,44
D,Greg Stanton,House,AZ,V,P,2023-09-26,2023-11-09,8000.5,44
D,Greg Stanton,House,AZ,WMT,S,2023-10-24,2023-11-09,8000.5,16
D,Greg Stanton,House,AZ,DIS,P,2023-09-26,2023-11-09,8000.5,44
D,Greg Stanton,House,AZ,WFC,S,2023-10-24,2023-11-09,8000.5,16
D,Greg Stanton,House,AZ,WFC,P,2023-09-26,2023-11-09,8000.5,44
D,Greg Stanton,House,AZ,ZTS,S,2023-10-24,2023-11-09,8000.5,16
D,Greg Stanton,House,AZ,ZTS,P,2023-09-26,2023-11-09,8000.5,44
D,Greg Stanton,House,AZ,TDY,S,2023-10-24,2023-11-13,8000.5,20
R,Greg Steube,House,FL,SNV,P,2023-02-06,2023-03-15,8000.5,37
D,Shri Thanedar,House,MI,AXP,S,2023-01-23,2023-02-09,8000.5,17
D,Shri Thanedar,House,MI,AXP,S,2023-01-23,2023-02-09,,17
D,Shri Thanedar,House,MI,APO,S,2023-01-23,2023-02-09,8000.5,17
D,Shri Thanedar,House,MI,APO,S,2023-01-23,2023-02-09,,17
D,Shri Thanedar,House,MI,BX,S,2023-01-23,2023-02-09,32500.5,17
D,Shri Thanedar,House,MI,CHRS,S,2023-01-23,2023-02-09,,17
D,Shri Thanedar,House,MI,COIN,S,2022-12-20,2023-02-09,8000.5,51
D,Shri Thanedar,House,MI,CMPS,S,2023-01-23,2023-02-09,8000.5,17
D,Shri Thanedar,House,MI,JD,S,2022-04-22,2023-02-09,8000.5,293
D,Shri Thanedar,House,MI,BEKE,S,2022-06-24,2023-02-09,,230
D,Shri Thanedar,House,MI,SBUX,S,2023-01-23,2023-02-09,32500.5,17
D,Shri Thanedar,House,MI,SBUX,S,2023-01-23,2023-02-09,8000.5,17
D,Shri Thanedar,House,MI,TCEHY,S,2023-01-23,2023-02-09,32500.5,17
D,Shri Thanedar,House,MI,TME,S,2022-04-22,2023-02-09,8000.5,293
D,Shri Thanedar,House,MI,TSLA,S,2022-08-01,2023-02-09,75000.5,192
D,Shri Thanedar,House,MI,TSLA,S,2023-01-23,2023-02-09,8000.5,17
D,Shri Thanedar,House,MI,CG,S,2023-01-23,2023-02-09,8000.5,17
D,Shri Thanedar,House,MI,WMT,S,2023-01-23,2023-02-09,32500.5,17
D,Shri Thanedar,House,MI,WMT,S,2023-01-23,2023-02-09,8000.5,17
D,Debbie Wasserman Schultz,House,FL,AGI,S,2023-01-24,2023-02-20,8000.5,27
D,Debbie Wasserman Schultz,House,FL,AE,S,2022-10-27,2023-07-11,8000.5,257
R,Robert J. Wittman,House,VA,CMCSA,P,2022-12-07,2023-01-05,8000.5,29
R,Robert J. Wittman,House,VA,MA,P,2022-12-21,2023-01-05,8000.5,15
R,Robert J. Wittman,House,VA,BAX,P,2023-01-17,2023-02-15,32500.5,29
R,Robert J. Wittman,House,VA,ELV,S,2023-01-20,2023-02-15,8000.5,26
R,Robert J. Wittman,House,VA,XOM,S,2023-04-20,2023-05-07,8000.5,17
R,Robert J. Wittman,House,VA,ACN,P,2022-10-08,2023-08-13,8000.5,309
R,Robert J. Wittman,House,VA,PDM,P,2022-12-07,2023-08-13,8000.5,249
R,Robert J. Wittman,House,VA,DG,S,2023-06-13,2023-09-30,8000.5,109
R,Robert J. Wittman,House,VA,KMB,S,2023-07-21,2023-09-30,8000.5,71
R,Robert J. Wittman,House,VA,PG,S,2023-08-17,2023-09-30,8000.5,44
R,Robert J. Wittman,House,VA,SPGI,P,2023-07-31,2023-09-30,8000.5,61
R,Robert J. Wittman,House,VA,UNP,P,2023-06-13,2023-09-30,8000.5,109
R,Robert J. Wittman,House,VA,GOOG,S,2023-09-28,2023-10-19,8000.5,21
R,Robert J. Wittman,House,VA,AMT,S,2023-09-28,2023-10-19,8000.5,21
R,Robert J. Wittman,House,VA,CAT,S,2023-09-28,2023-10-19,8000.5,21
R,Robert J. Wittman,House,VA,EOG,S,2023-09-28,2023-10-19,8000.5,21
R,Robert J. Wittman,House,VA,FIS,S,2023-09-28,2023-10-19,8000.5,21
R,Robert J. Wittman,House,VA,HIG,S,2023-09-28,2023-10-19,8000.5,21
R,Robert J. Wittman,House,VA,IFF,S,2023-09-15,2023-10-19,8000.5,34
R,Robert J. Wittman,House,VA,KMI,S,2023-09-28,2023-10-19,8000.5,21
R,Robert J. Wittman,House,VA,MSFT,S,2023-09-28,2023-10-19,8000.5,21
R,Robert J. Wittman,House,VA,PLD,S,2023-09-28,2023-10-19,8000.5,21
R,Robert J. Wittman,House,VA,UNH,S,2023-09-28,2023-10-19,8000.5,21
R,Richard W. Allen,House,GA,ALB,S,2023-12-21,2024-01-11,8000.5,21
R,Richard W. Allen,House,GA,SCHW,S,2023-12-21,2024-01-11,8000.5,21
R,Richard W. Allen,House,GA,BLK,S,2024-01-17,2024-02-16,,30
R,Richard W. Allen,House,GA,AMP,P,2024-04-09,2024-05-14,,35
R,Richard W. Allen,House,GA,CTAS,P,2024-05-20,2024-06-21,8000.5,32
R,Richard W. Allen,House,GA,SBUX,S,2024-05-20,2024-06-21,,32
R,Richard W. Allen,House,GA,JNJ,S,2024-06-13,2024-07-10,,27
R,Richard W. Allen,House,GA,AZO,P,2024-07-16,2024-08-08,,23
R,Richard W. Allen,House,GA,JNJ,S,2024-07-16,2024-08-08,,23
R,Richard W. Allen,House,GA,DE,S,2024-08-14,2024-09-20,8000.5,37
R,Richard W. Allen,House,GA,SCHW,S,2024-09-12,2024-10-18,,36
D,Jake Auchincloss,House,MA,STT,S,2024-11-18,2024-11-21,,3
D,Earl Blumenauer,House,OR,DEO,S,2023-12-13,2024-01-04,8000.5,22
D,Earl Blumenauer,House,OR,AMZN,P,2024-02-12,2024-03-02,,19
D,Earl Blumenauer,House,OR,PHG,P,2024-02-12,2024-03-02,8000.5,19
D,Earl Blumenauer,House,OR,QCOM,P,2024-02-12,2024-03-02,8000.5,19
D,Earl Blumenauer,House,OR,UL,S,2024-02-12,2024-03-02,8000.5,19
D,Earl Blumenauer,House,OR,NWN,P,2024-02-15,2024-03-12,8000.5,26
D,Earl Blumenauer,House,OR,MGA,S,2024-04-04,2024-05-04,8000.5,30
D,Earl Blumenauer,House,OR,DGX,P,2024-04-04,2024-05-04,32500.5,30
D,Earl Blumenauer,House,OR,RTX,P,2024-04-04,2024-05-04,8000.5,30
D,Earl Blumenauer,House,OR,TEL,P,2024-04-04,2024-05-04,32500.5,30
D,Earl Blumenauer,House,OR,NWN,P,2024-05-15,2024-06-06,8000.5,22
D,Earl Blumenauer,House,OR,CVS,S,2024-06-27,2024-07-06,8000.5,9
D,Earl Blumenauer,House,OR,BAX,P,2024-07-09,2024-08-06,,28
D,Earl Blumenauer,House,OR,MDT,S,2024-07-09,2024-08-06,8000.5,28
D,Earl Blumenauer,House,OR,WBD,P,2024-07-26,2024-08-06,32500.5,11
D,Earl Blumenauer,House,OR,NWN,P,2024-08-15,2024-09-06,8000.5,22
D,Earl Blumenauer,House,OR,VTR,P,2024-09-27,2024-10-08,32500.5,11
D,Earl Blumenauer,House,OR,NWN,S,2024-11-21,2024-12-07,32500.5,16
R,Michael C. Burgess,House,TX,UPS,S,2023-12-14,2024-01-08,8000.5,25
R,Michael C. Burgess,House,TX,UPS,P,2023-12-14,2024-01-08,8000.5,25
R,Michael C. Burgess,House,TX,UPS,S,2023-12-15,2024-01-08,8000.5,24
R,Michael C. Burgess,House,TX,AMD,S,2024-01-02,2024-01-22,8000.5,20
R,Michael C. Burgess,House,TX,BX,S,2024-01-02,2024-01-22,32500.5,20
R,Michael C. Burgess,House,TX,XOM,S,2024-01-02,2024-01-22,32500.5,20
R,Michael C. Burgess,House,TX,ILMN,P,2024-01-02,2024-01-22,32500.5,20
R,Michael C. Burgess,House,TX,PANW,P,2024-01-02,2024-01-22,8000.5,20
R,Michael C. Burgess,House,TX,RY,P,2024-01-10,2024-01-22,8000.5,12
R,Michael C. Burgess,House,TX,VLO,S,2024-01-10,2024-01-22,8000.5,12
R,Michael C. Burgess,House,TX,VLO,S,2024-01-12,2024-02-05,32500.5,24
R,Michael C. Burgess,House,TX,BBY,S,2024-02-23,2024-03-07,,13
R,Michael C. Burgess,House,TX,BBY,S,2024-02-26,2024-03-07,,10
R,Michael C. Burgess,House,TX,ILMN,P,2024-02-12,2024-03-07,,24
R,Michael C. Burgess,House,TX,PANW,S,2024-02-09,2024-03-07,,27
R,Michael C. Burgess,House,TX,XOM,S,2024-03-11,2024-04-10,,30
R,Michael C. Burgess,House,TX,RY,P,2024-07-16,2024-07-31,8000.5,15
R,Michael C. Burgess,House,TX,UPS,S,2024-07-22,2024-07-31,8000.5,9
R,Michael C. Burgess,House,TX,RY,S,2024-07-25,2024-08-12,,18
R,Michael C. Burgess,House,TX,ILMN,S,2024-09-03,2024-09-24,,21
R,Michael C. Burgess,House,TX,ILMN,S,2024-08-30,2024-10-01,,32
D,Judy Chu,House,CA,AMEH,P,2024-01-10,2024-01-21,,11
D,Judy Chu,House,CA,AMEH,S,2024-01-10,2024-01-21,,11
D,Katherine M. Clark,House,MA,NYCB,S,2024-03-01,2024-04-04,8000.5,34
D,Steve Cohen,House,TN,DTRUY,S,2023-12-11,2024-01-04,8000.5,24
D,Suzan K. DelBene,House,WA,MSFT,S,2024-02-29,2024-03-08,,8
D,Suzan K. DelBene,House,WA,MSFT,S,2024-08-31,2024-09-09,,9
D,Lloyd Doggett,House,TX,HD,P,2023-12-15,2024-01-08,8000.5,24
D,Lloyd Doggett,House,TX,IBM,P,2023-12-14,2024-01-08,8000.5,25
D,Lloyd Doggett,House,TX,PPG,P,2023-12-05,2024-01-08,8000.5,34
D,Lloyd Doggett,House,TX,IBM,P,2024-03-21,2024-04-09,8000.5,19
D,Lloyd Doggett,House,TX,JNJ,P,2024-03-05,2024-04-09,8000.5,35
D,Lloyd Doggett,House,TX,PPG,P,2024-03-12,2024-04-09,8000.5,28
D,Lloyd Doggett,House,TX,IBM,P,2024-06-13,2024-07-03,8000.5,20
D,Lloyd Doggett,House,TX,JNJ,P,2024-06-04,2024-07-03,8000.5,29
D,Lloyd Doggett,House,TX,PPG,P,2024-06-12,2024-07-03,8000.5,21
D,Lloyd Doggett,House,TX,IBM,P,2024-09-12,2024-10-10,8000.5,28
D,Lloyd Doggett,House,TX,JNJ,P,2024-09-10,2024-10-10,8000.5,30
D,Lloyd Doggett,House,TX,PPG,P,2024-09-12,2024-10-10,8000.5,28
R,Byron Donalds,House,FL,APPF,S,2024-10-01,2024-11-07,8000.5,37
R,Byron Donalds,House,FL,MCK,P,2024-10-01,2024-11-07,8000.5,37
R,Byron Donalds,House,FL,NU,P,2024-10-01,2024-11-07,8000.5,37
R,Byron Donalds,House,FL,SNPS,S,2024-10-01,2024-11-07,8000.5,37
R,Jeff Duncan,House,SC,CL,S,2023-08-25,2024-05-23,8000.5,272
R,Jeff Duncan,House,SC,JD,S,2023-08-25,2024-05-23,8000.5,272
D,Dwight Evans,House,PA,HASI,S,2023-12-20,2024-01-17,8000.5,28
D,Dwight Evans,House,PA,NOW,P,2023-12-20,2024-01-17,8000.5,28
R,Virginia Foxx,House,NC,CRT,P,2023-12-08,2024-01-04,8000.5,27
R,Virginia Foxx,House,NC,FLNG,P,2023-12-04,2024-01-04,8000.5,31
R,Virginia Foxx,House,NC,MO,P,2024-01-11,2024-02-05,8000.5,25
R,Virginia Foxx,House,NC,MO,S,2024-01-10,2024-02-05,32500.5,26
R,Virginia Foxx,House,NC,CRT,S,2024-01-16,2024-02-05,8000.5,20
R,Virginia Foxx,House,NC,ET,P,2024-01-16,2024-02-05,,20
R,Virginia Foxx,House,NC,ET,P,2024-01-17,2024-02-05,8000.5,19
R,Virginia Foxx,House,NC,ET,P,2024-01-18,2024-02-05,8000.5,18
R,Virginia Foxx,House,NC,SCHX,P,2024-01-16,2024-02-05,32500.5,20
R,Virginia Foxx,House,NC,SCHX,P,2024-01-17,2024-02-05,8000.5,19
R,Virginia Foxx,House,NC,ARLP,P,2024-02-23,2024-03-07,8000.5,13
R,Virginia Foxx,House,NC,ARLP,P,2024-02-26,2024-03-07,8000.5,10
R,Virginia Foxx,House,NC,ARLP,P,2024-02-15,2024-03-07,8000.5,21
R,Virginia Foxx,House,NC,ASC,P,2024-02-05,2024-03-07,8000.5,31
R,Virginia Foxx,House,NC,ASC,P,2024-02-15,2024-03-07,8000.5,21
R,Virginia Foxx,House,NC,ASC,P,2024-02-23,2024-03-07,8000.5,13
R,Virginia Foxx,House,NC,ASC,P,2024-02-27,2024-03-07,8000.5,9
R,Virginia Foxx,House,NC,ET,P,2024-02-21,2024-03-07,8000.5,15
R,Virginia Foxx,House,NC,FLNG,P,2024-02-02,2024-03-07,8000.5,34
R,Virginia Foxx,House,NC,FLNG,P,2024-02-07,2024-03-07,8000.5,29
R,Virginia Foxx,House,NC,FLNG,P,2024-02-09,2024-03-07,8000.5,27
R,Virginia Foxx,House,NC,FLNG,P,2024-02-23,2024-03-07,8000.5,13
R,Virginia Foxx,House,NC,FLNG,P,2024-02-26,2024-03-07,8000.5,10
R,Virginia Foxx,House,NC,HTGC,P,2024-02-01,2024-03-07,8000.5,35
R,Virginia Foxx,House,NC,ASC,P,2024-03-04,2024-04-10,8000.5,37
R,Virginia Foxx,House,NC,ASC,P,2024-03-06,2024-04-10,8000.5,35
R,Virginia Foxx,House,NC,HTGC,P,2024-03-07,2024-04-10,8000.5,34
R,Virginia Foxx,House,NC,ASC,P,2024-04-09,2024-05-06,8000.5,27
R,Virginia Foxx,House,NC,ET,P,2024-04-30,2024-05-06,8000.5,6
R,Virginia Foxx,House,NC,HTGC,P,2024-04-16,2024-05-06,8000.5,20
R,Virginia Foxx,House,NC,ARLP,P,2024-05-15,2024-06-06,8000.5,22
R,Virginia Foxx,House,NC,ET,P,2024-05-01,2024-06-06,8000.5,36
R,Virginia Foxx,House,NC,ET,P,2024-05-02,2024-06-06,8000.5,35
R,Virginia Foxx,House,NC,ET,P,2024-05-20,2024-06-06,8000.5,17
R,Virginia Foxx,House,NC,HTGC,P,2024-05-21,2024-06-06,8000.5,16
R,Virginia Foxx,House,NC,ASC,P,2024-07-08,2024-08-06,8000.5,29
R,Virginia Foxx,House,NC,ASC,P,2024-07-09,2024-08-06,8000.5,28
R,Virginia Foxx,House,NC,ASC,P,2024-07-11,2024-08-06,8000.5,26
R,Virginia Foxx,House,NC,ARLP,P,2024-08-14,2024-09-04,8000.5,21
R,Virginia Foxx,House,NC,ET,P,2024-08-19,2024-09-04,8000.5,16
R,Virginia Foxx,House,NC,HTGC,P,2024-08-20,2024-09-04,8000.5,15
R,Virginia Foxx,House,NC,EFC,P,2024-09-30,2024-10-21,8000.5,21
R,Virginia Foxx,House,NC,HTGC,P,2024-10-23,2024-11-12,,20
R,Virginia Foxx,House,NC,ARLP,P,2024-11-14,2024-12-11,8000.5,27
R,Virginia Foxx,House,NC,ET,P,2024-11-19,2024-12-11,8000.5,22
R,Virginia Foxx,House,NC,HTGC,P,2024-11-20,2024-12-11,8000.5,21
R,C. Scott Franklin,House,FL,ACN,P,2024-08-02,2024-08-20,8000.5,18
R,C. Scott Franklin,House,FL,ACN,P,2024-08-07,2024-08-20,,13
R,C. Scott Franklin,House,FL,APD,P,2024-08-07,2024-08-20,,13
R,C. Scott Franklin,House,FL,APD,P,2024-08-02,2024-08-20,8000.5,18
R,C. Scott Franklin,House,FL,AMGN,P,2024-08-07,2024-08-20,,13
R,C. Scott Franklin,House,FL,AMGN,P,2024-08-02,2024-08-20,8000.5,18
R,C. Scott Franklin,House,FL,CB,P,2024-08-07,2024-08-20,,13
R,C. Scott Franklin,House,FL,CB,P,2024-08-02,2024-08-20,8000.5,18
R,C. Scott Franklin,House,FL,CSCO,S,2024-08-01,2024-08-20,8000.5,19
R,C. Scott Franklin,House,FL,CSCO,S,2024-08-06,2024-08-20,,14
R,C. Scott Franklin,House,FL,DFS,S,2024-08-01,2024-08-20,8000.5,19
R,C. Scott Franklin,House,FL,DFS,S,2024-08-06,2024-08-20,,14
R,C. Scott Franklin,House,FL,GD,P,2024-08-02,2024-08-20,8000.5,18
R,C. Scott Franklin,House,FL,GD,P,2024-08-07,2024-08-20,,13
R,C. Scott Franklin,House,FL,JNJ,P,2024-08-07,2024-08-20,,13
R,C. Scott Franklin,House,FL,JNJ,P,2024-08-02,2024-08-20,8000.5,18
R,C. Scott Franklin,House,FL,KVUE,S,2024-08-06,2024-08-20,8000.5,14
R,C. Scott Franklin,House,FL,KVUE,S,2024-08-01,2024-08-20,,19
R,C. Scott Franklin,House,FL,MCD,P,2024-08-07,2024-08-20,8000.5,13
R,C. Scott Franklin,House,FL,MCD,P,2024-08-02,2024-08-20,8000.5,18
R,C. Scott Franklin,House,FL,MRK,P,2024-08-02,2024-08-20,8000.5,18
R,C. Scott Franklin,House,FL,NEE,S,2024-08-06,2024-08-20,,14
R,C. Scott Franklin,House,FL,NEE,S,2024-08-01,2024-08-20,8000.5,19
R,C. Scott Franklin,House,FL,PFE,P,2024-08-02,2024-08-20,8000.5,18
R,C. Scott Franklin,House,FL,PFE,S,2024-08-01,2024-08-20,8000.5,19
R,C. Scott Franklin,House,FL,PG,S,2024-08-06,2024-08-20,32500.5,14
R,C. Scott Franklin,House,FL,SBUX,P,2024-08-02,2024-08-20,8000.5,18
R,C. Scott Franklin,House,FL,SBUX,S,2024-08-14,2024-08-20,8000.5,6
R,C. Scott Franklin,House,FL,SBUX,S,2024-08-14,2024-08-20,,6
R,C. Scott Franklin,House,FL,SBUX,P,2024-08-07,2024-08-20,,13
R,C. Scott Franklin,House,FL,HSY,P,2024-08-07,2024-08-20,,13
R,C. Scott Franklin,House,FL,HSY,P,2024-08-02,2024-08-20,8000.5,18
R,C. Scott Franklin,House,FL,UPS,P,2024-08-02,2024-08-20,8000.5,18
R,C. Scott Franklin,House,FL,UPS,P,2024-08-07,2024-08-20,,13
R,C. Scott Franklin,House,FL,ADP,P,2024-09-24,2024-10-15,,21
R,C. Scott Franklin,House,FL,ADP,P,2024-09-24,2024-10-15,8000.5,21
R,C. Scott Franklin,House,FL,ITW,P,2024-09-25,2024-10-15,,20
R,C. Scott Franklin,House,FL,ITW,P,2024-09-25,2024-10-15,8000.5,20
R,Lance Gooden,House,TX,MRO,S,2024-07-23,2024-09-06,8000.5,45
R,Lance Gooden,House,TX,SOHO,S,2024-07-23,2024-09-06,8000.5,45
R,Lance Gooden,House,TX,WAL,S,2024-11-15,2024-12-12,,27
D,Josh Gottheimer,House,NJ,ALNY,S,2023-12-11,2024-01-07,8000.5,27
D,Josh Gottheimer,House,NJ,BNTX,P,2023-12-06,2024-01-07,8000.5,32
D,Josh Gottheimer,House,NJ,BNTX,P,2023-12-05,2024-01-07,8000.5,33
D,Josh Gottheimer,House,NJ,BNTX,P,2023-12-07,2024-01-07,8000.5,31
D,Josh Gottheimer,House,NJ,GTLS,P,2023-12-04,2024-01-07,8000.5,34
D,Josh Gottheimer,House,NJ,DHI,S,2023-12-11,2024-01-07,8000.5,27
D,Josh Gottheimer,House,NJ,DBSDY,P,2023-12-11,2024-01-07,8000.5,27
D,Josh Gottheimer,House,NJ,EW,P,2023-12-11,2024-01-07,8000.5,27
D,Josh Gottheimer,House,NJ,XNGSY,S,2023-12-11,2024-01-07,8000.5,27
D,Josh Gottheimer,House,NJ,FANUY,S,2023-12-06,2024-01-07,8000.5,32
D,Josh Gottheimer,House,NJ,HSHCY,S,2023-12-11,2024-01-07,8000.5,27
D,Josh Gottheimer,House,NJ,PPRUY,P,2023-12-20,2024-01-07,8000.5,18
D,Josh Gottheimer,House,NJ,LZAGY,S,2023-12-21,2024-01-07,8000.5,17
D,Josh Gottheimer,House,NJ,NOC,P,2023-12-29,2024-01-07,,9
D,Josh Gottheimer,House,NJ,ON,S,2023-12-11,2024-01-07,8000.5,27
D,Josh Gottheimer,House,NJ,CRM,S,2023-12-11,2024-01-07,8000.5,27
D,Josh Gottheimer,House,NJ,SBGSY,P,2023-12-01,2024-01-07,8000.5,37
D,Josh Gottheimer,House,NJ,SSDOY,S,2023-12-11,2024-01-07,8000.5,27
D,Josh Gottheimer,House,NJ,SHLS,S,2023-12-11,2024-01-07,8000.5,27
D,Josh Gottheimer,House,NJ,SONY,P,2023-12-06,2024-01-07,8000.5,32
D,Josh Gottheimer,House,NJ,COCO,P,2023-12-01,2024-01-07,8000.5,37
D,Josh Gottheimer,House,NJ,UMBF,P,2023-12-20,2024-01-07,8000.5,18
D,Josh Gottheimer,House,NJ,AMD,P,2024-01-24,2024-02-15,8000.5,22
D,Josh Gottheimer,House,NJ,AGIO,P,2024-01-24,2024-02-15,8000.5,22
D,Josh Gottheimer,House,NJ,APD,P,2024-01-18,2024-02-15,8000.5,28
D,Josh Gottheimer,House,NJ,ALGM,P,2024-01-11,2024-02-15,8000.5,35
D,Josh Gottheimer,House,NJ,ALNY,P,2024-01-11,2024-02-15,8000.5,35
D,Josh Gottheimer,House,NJ,ALNY,S,2024-01-29,2024-02-15,8000.5,17
D,Josh Gottheimer,House,NJ,ABG,P,2024-01-24,2024-02-15,8000.5,22
D,Josh Gottheimer,House,NJ,SCHW,P,2024-01-12,2024-02-15,8000.5,34
D,Josh Gottheimer,House,NJ,CHRD,P,2024-01-11,2024-02-15,8000.5,35
D,Josh Gottheimer,House,NJ,BAP,P,2024-01-11,2024-02-15,8000.5,35
D,Josh Gottheimer,House,NJ,XNGSY,P,2024-01-11,2024-02-15,8000.5,35
D,Josh Gottheimer,House,NJ,HSHCY,P,2024-01-11,2024-02-15,8000.5,35
D,Josh Gottheimer,House,NJ,HELE,P,2024-01-11,2024-02-15,8000.5,35
D,Josh Gottheimer,House,NJ,ISRG,P,2024-01-29,2024-02-15,8000.5,17
D,Josh Gottheimer,House,NJ,LRCX,P,2024-01-25,2024-02-15,8000.5,21
D,Josh Gottheimer,House,NJ,LAD,S,2024-01-24,2024-02-15,8000.5,22
D,Josh Gottheimer,House,NJ,NCLTY,S,2024-01-11,2024-02-15,8000.5,35
D,Josh Gottheimer,House,NJ,OCFC,P,2024-01-11,2024-02-15,8000.5,35
D,Josh Gottheimer,House,NJ,ON,P,2024-01-11,2024-02-15,8000.5,35
D,Josh Gottheimer,House,NJ,ON,S,2024-01-25,2024-02-15,8000.5,21
D,Josh Gottheimer,House,NJ,PTEN,P,2024-01-11,2024-02-15,8000.5,35
D,Josh Gottheimer,House,NJ,PYCR,P,2024-01-11,2024-02-15,8000.5,35
D,Josh Gottheimer,House,NJ,PNGAY,P,2024-01-11,2024-02-15,8000.5,35
D,Josh Gottheimer,House,NJ,NOW,P,2024-01-25,2024-02-15,8000.5,21
D,Josh Gottheimer,House,NJ,SSDOY,P,2024-01-11,2024-02-15,8000.5,35
D,Josh Gottheimer,House,NJ,SHLS,P,2024-01-11,2024-02-15,8000.5,35
D,Josh Gottheimer,House,NJ,TSM,P,2024-01-18,2024-02-15,8000.5,28
D,Josh Gottheimer,House,NJ,TPH,P,2024-01-24,2024-02-15,8000.5,22
D,Josh Gottheimer,House,NJ,AMD,P,2024-02-22,2024-03-07,8000.5,14
D,Josh Gottheimer,House,NJ,BKNG,P,2024-02-09,2024-03-07,8000.5,27
D,Josh Gottheimer,House,NJ,BKNG,P,2024-02-08,2024-03-07,8000.5,28
D,Josh Gottheimer,House,NJ,LNG,S,2024-02-01,2024-03-07,8000.5,35
D,Josh Gottheimer,House,NJ,CHRD,P,2024-02-13,2024-03-07,8000.5,23
D,Josh Gottheimer,House,NJ,DBSDY,P,2024-02-13,2024-03-07,8000.5,23
D,Josh Gottheimer,House,NJ,FSLR,S,2024-02-01,2024-03-07,8000.5,35
D,Josh Gottheimer,House,NJ,FCX,S,2024-02-29,2024-03-07,8000.5,7
D,Josh Gottheimer,House,NJ,KKR,P,2024-02-08,2024-03-07,8000.5,28
D,Josh Gottheimer,House,NJ,LRLCY,P,2024-02-26,2024-03-07,8000.5,10
D,Josh Gottheimer,House,NJ,MRNA,S,2024-02-01,2024-03-07,8000.5,35
D,Josh Gottheimer,House,NJ,MS,S,2024-02-01,2024-03-07,8000.5,35
D,Josh Gottheimer,House,NJ,MSCI,S,2024-02-01,2024-03-07,8000.5,35
D,Josh Gottheimer,House,NJ,AMD,P,2024-03-18,2024-04-07,8000.5,20
D,Josh Gottheimer,House,NJ,AMD,P,2024-03-15,2024-04-07,8000.5,23
D,Josh Gottheimer,House,NJ,ADC,S,2024-03-14,2024-04-07,8000.5,24
D,Josh Gottheimer,House,NJ,BNTX,S,2024-03-14,2024-04-07,8000.5,24
D,Josh Gottheimer,House,NJ,SQ,P,2024-03-21,2024-04-07,8000.5,17
D,Josh Gottheimer,House,NJ,DHI,P,2024-03-14,2024-04-07,8000.5,24
D,Josh Gottheimer,House,NJ,DHI,P,2024-03-07,2024-04-07,8000.5,31
D,Josh Gottheimer,House,NJ,DASTY,P,2024-03-13,2024-04-07,8000.5,25
